,agency,first_char,font_freq_0,font_freq_1,font_freq_2,font_name,font_size,font_size_0,font_size_1,font_size_2,font_size_3,font_size_4,font_size_5,font_size_6,font_size_7,font_size_8,font_size_9,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_indent_0,left_indent_1,left_indent_10,left_indent_11,left_indent_12,left_indent_13,left_indent_14,left_indent_15,left_indent_16,left_indent_2,left_indent_3,left_indent_4,left_indent_5,left_indent_6,left_indent_7,left_indent_8,left_indent_9,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,item_heading,item_text,meeting_heading,other_text,section_heading
50,cupertino_usd,c,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_50,05-10-2016,0,0,0,0,comments to 30 minutes. Please refrain from any response to the speaker including negative and positive,0,0,0,0,1,0
51,cupertino_usd,r,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_51,05-10-2016,0,0,0,0,reactions (booing and clapping). This will ensure all members of the public feel free to voice their opinions,0,0,0,0,1,0
52,cupertino_usd, ,0,0,0,NIASNW+Times-Roman,15.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.096,cupertino_usd_05-10-2016_52,05-10-2016,0,0,0,0,,0,0,0,0,1,0
53,cupertino_usd,a,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_53,05-10-2016,0,0,0,0,and concerns.,0,0,0,0,1,0
54,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_54,05-10-2016,0,0,0,0,,0,0,0,0,1,0
55,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_55,05-10-2016,0,0,0,0,,0,0,0,0,1,0
56,cupertino_usd, ,0,0,0,NIASNW+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_56,05-10-2016,0,0,0,0,,0,0,0,0,1,0
57,cupertino_usd,B,0,0,0,CZPRCM+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_0,05-10-2016,0,0,0,0,"Board Meeting Agenda  May 10, 2016  Page 2",0,0,0,0,1,0
58,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,15.972,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_1,05-10-2016,0,0,0,0,,0,0,0,0,1,0
59,cupertino_usd,7,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_2,05-10-2016,0,1,0,0,7.     PUBLIC COMMENTS – ITEMS ON THE AGENDA,1,0,0,0,0,1
60,cupertino_usd,T,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_3,05-10-2016,0,0,0,0,The public may address the Board on agenda items appearing on the agenda.  Only those who have filled out,0,0,0,0,1,0
61,cupertino_usd,a,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_4,05-10-2016,1,0,0,0,a comment card before the meeting is called to order will be called upon to speak. Each speaker will be,0,0,0,0,1,0
62,cupertino_usd,a,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_5,05-10-2016,0,0,0,0,allotted three (3) minutes unless the number of speakers will exceed the thirty minute allotment then the three,0,0,0,0,1,0
63,cupertino_usd,m,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_6,05-10-2016,0,0,0,0,minute  allotment  will  be  adjusted  accordingly.   The  Board  will  not  respond  nor  take  action  on  any non-,0,0,0,0,1,0
64,cupertino_usd,a,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_7,05-10-2016,0,0,0,0,"agendized item comments at this time, although the item may be agendized at a later date    (Ed. Code",0,0,0,0,1,0
65,cupertino_usd,3,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_8,05-10-2016,0,0,0,0,35145.5). The comments shall be made from the podium. The Board shall limit the total time for all public,0,0,0,0,1,0
66,cupertino_usd,c,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_9,05-10-2016,0,0,0,0,comments to 30 minutes. Please refrain from any response to the speaker including negative and positive,0,0,0,0,1,0
67,cupertino_usd,r,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_10,05-10-2016,0,0,0,0,reactions (booing and clapping). This will ensure all members of the public feel free to voice their opinions,0,0,0,0,1,0
68,cupertino_usd, ,0,0,0,NIASNW+Times-Roman,15.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.096,cupertino_usd_05-10-2016_11,05-10-2016,0,0,0,0,,0,0,0,0,1,0
69,cupertino_usd,a,0,0,0,CZPRCM+ArialMT,11.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56,cupertino_usd_05-10-2016_12,05-10-2016,0,0,0,0,and concerns.,0,0,0,0,1,0
70,cupertino_usd, ,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_13,05-10-2016,0,0,0,0,,0,0,0,0,1,0
71,cupertino_usd,8,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_14,05-10-2016,0,1,0,0,8.     CONSENT,1,0,0,0,0,1
72,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_15,05-10-2016,0,0,0,1,8.1     Ratification of Contracts,0,1,0,0,0,0
73,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_16,05-10-2016,0,0,0,1,8.2     Ratification of Personnel Report for April 2016,0,1,0,0,0,0
74,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_17,05-10-2016,0,0,0,1,8.3     Ratification of Warrant List for April 2016,0,1,0,0,0,0
75,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_18,05-10-2016,0,0,0,1,8.4     Adoption of Resolution No. 15-16-16 - Recognition of the California Day of the,0,1,0,0,0,0
76,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_19,05-10-2016,0,0,0,0,"Teacher, May 11, 2016",0,0,1,0,0,0
77,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_20,05-10-2016,0,0,0,1,8.5     Adoption of Resolution No. 15-16-17 - Recognition of Classified School Employee,0,1,0,0,0,0
78,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_21,05-10-2016,0,0,0,0,"Week, May 15-21, 2016",0,0,1,0,0,0
79,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_22,05-10-2016,0,0,0,1,8.6     Approval of Job Description and Salary Range – Student Nutrition Services,0,1,0,0,0,0
80,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_23,05-10-2016,0,0,0,0,Accounting Analyst,0,0,1,0,0,0
81,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_24,05-10-2016,0,0,0,1,8.7     Approval of the Certification an Interim Administrator as an Evaluator of Certificated,0,1,0,0,0,0
82,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_25,05-10-2016,0,0,0,0,Employees for the 2015-2016 School Year,0,0,1,0,0,0
83,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_26,05-10-2016,0,0,0,1,8.8     Amendment of the 2016-2017 CSEA and SEIU Salary Schedules,0,1,0,0,0,0
84,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_27,05-10-2016,0,0,0,1,8.9     Approval of the Change in Date for the Spring 2017 Staff Learning Day,0,1,0,0,0,0
85,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_28,05-10-2016,0,0,0,1,"8.10   Approval of Addendum for the Master Contracts for Nonsectarian, Nonpublic",0,1,0,0,0,0
86,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_29,05-10-2016,0,0,0,0,School/Agency,0,0,1,0,0,0
87,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_30,05-10-2016,0,0,0,1,8.11   Approval of Board Meeting Dates for the 2016-2017 School Year,0,1,0,0,0,0
88,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_31,05-10-2016,0,0,0,0,,0,0,0,0,1,0
89,cupertino_usd,9,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_32,05-10-2016,0,1,0,0,9.     DISCUSSION/INFORMATION ITEM,1,0,0,0,0,1
90,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_33,05-10-2016,0,0,0,1,9.1   Safe Routes to School Program Update,0,1,0,0,0,0
91,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_34,05-10-2016,0,0,0,1,9.2   Math Placement Information,0,1,0,0,0,0
92,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_35,05-10-2016,0,0,0,1,9.3   Lunch Price Increase,0,1,0,0,0,0
93,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_36,05-10-2016,0,0,0,1,9.4   Measure H Citizens Bond Oversight Committee Bylaws,0,1,0,0,0,0
94,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_37,05-10-2016,0,0,0,0,,0,0,0,0,1,0
95,cupertino_usd,1,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_38,05-10-2016,0,1,0,0,10.    CLOSED SESSION,1,0,0,0,0,1
96,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_39,05-10-2016,0,0,0,1,10.1   Public Employee – Discipline/Dismissal/Release,0,1,0,0,0,0
97,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_40,05-10-2016,0,0,0,1,10.2   Approval of Settlement Agreement Student 5-10-16A,0,1,0,0,0,0
98,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_41,05-10-2016,0,0,0,1,10.3   Approval of Settlement Agreement Student 5-10-16B,0,1,0,0,0,0
99,cupertino_usd, ,0,0,0,CZPRCM+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_42,05-10-2016,0,0,0,0,,0,0,0,0,1,0
100,cupertino_usd,1,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_43,05-10-2016,0,1,0,0,11.    REPORT FROM CLOSED SESSION,1,0,0,0,0,1
101,cupertino_usd, ,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_44,05-10-2016,0,0,0,0,,0,0,0,0,1,0
102,cupertino_usd,1,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_45,05-10-2016,0,1,0,0,12.    BOARD ACTIVITY,1,0,0,0,0,1
103,cupertino_usd, ,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_46,05-10-2016,0,0,0,0,,0,0,0,0,1,0
104,cupertino_usd,1,0,0,0,SVBGOM+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-10-2016_47,05-10-2016,0,1,0,0,13.    ADJOURNMENT,1,0,0,0,0,1
105,cupertino_usd, ,0,0,0,NIASNW+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.06,cupertino_usd_05-10-2016_48,05-10-2016,0,0,0,0,,0,0,0,0,1,0